type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
exploit,12.446,17.664,0.848,9.338,1.086,0.464,-62.43199920654297,-14.704,-33.221,-47.925
exploit,10.736,18.337,2.492,10.974,0.413,1.137,-55.054466247558594,-16.207,-37.511,-53.718
exploit,14.952,18.348,1.703,6.837,0.402,1.148,-51.445701599121094,-17.616,-25.241,-42.857
exploit,11.349,18.318,1.924,10.370,0.433,1.118,-59.38720703125,-1019.01,-1019.01,-2038.03
exploit,11.242,18.347,1.963,10.515,0.403,1.147,-54.50459671020508,-17.53,-41.831,-59.361
exploit,11.242,18.313,2.007,10.366,0.437,1.113,-59.35063934326172,-1018.86,-1018.86,-2037.72
exploit,15.071,18.340,1.860,6.636,0.410,1.140,-50.44523620605469,-19.222,-25.913,-45.135
exploit,15.294,18.337,2.110,6.419,0.413,1.137,-52.365028381347656,-21.312,-27.907,-49.219
exploit,11.348,18.318,1.833,10.354,0.432,1.118,-59.934814453125,-14.404,-35.602,-50.006
exploit,11.308,18.334,1.881,10.438,0.417,1.134,-57.06051254272461,-14.603,-36.206,-50.809
exploit,15.328,18.350,2.021,6.353,0.400,1.150,-49.60564422607422,-18.506,-24.306,-42.812
exploit,15.172,18.333,2.000,6.572,0.417,1.133,-51.78923797607422,-19.307,-26.829,-46.136
exploit,11.364,18.329,1.850,10.338,0.421,1.129,-58.221065521240234,-14.415,-35.814,-50.229
exploit,15.018,18.319,1.857,6.697,0.431,1.120,-56.09828186035156,-18.804,-26.53,-45.334
exploit,11.203,18.347,2.105,10.559,0.403,1.147,-54.38020324707031,-14.704,-47.139,-61.843
exploit,14.966,18.323,1.743,6.789,0.427,1.124,-56.914588928222656,-18.725,-26.808,-45.533
exploit,15.073,18.319,1.966,6.654,0.431,1.119,-53.84721374511719,-1012.82,-1012.82,-2025.63
exploit,11.520,18.346,1.686,10.265,0.405,1.146,-55.98006057739258,-14.58,-35.405,-49.985
exploit,15.281,18.305,2.084,6.420,0.445,1.105,-59.886070251464844,-19.112,-25.816,-44.928
exploit,12.500,17.557,0.859,9.244,1.194,0.357,-56.83551788330078,-15.226,-32.226,-47.452
exploit,10.836,18.343,2.335,10.903,0.407,1.143,-52.535377502441406,-1019.2,-1019.2,-2038.4
exploit,10.922,18.337,2.212,10.765,0.413,1.137,-54.38934326171875,-14.431,-36.241,-50.672
exploit,15.081,18.327,1.926,6.698,0.423,1.127,-53.26422119140625,-18.564,-24.7,-43.264
exploit,12.326,17.575,1.066,9.369,1.175,0.375,-63.237030029296875,-14.904,-33.204,-48.108
exploit,11.144,18.349,2.063,10.523,0.401,1.149,-54.468692779541016,-14.314,-36.825,-51.139
explore,14.181,17.737,0.979,7.564,1.013,0.537,-98.37747955322266,-1017.93,-1017.93,-2035.86
exploit,15.341,18.329,1.869,6.517,0.421,1.129,-52.852272033691406,-20.601,-27.204,-47.805
exploit,10.607,18.300,2.649,11.151,0.451,1.100,-61.24463653564453,-1019.31,-1019.31,-2038.63
exploit,15.488,18.314,2.273,6.281,0.436,1.114,-59.30078887939453,-21.614,-28.215,-49.829
exploit,15.292,18.343,2.133,6.466,0.407,1.143,-50.631778717041016,-19.089,-24.543,-43.632
exploit,15.366,18.328,2.159,6.363,0.422,1.128,-54.775047302246094,-17.739,-23.058,-40.797
exploit,12.429,17.635,0.871,9.317,1.115,0.436,-61.58169174194336,-14.889,-32.744,-47.633
exploit,12.437,17.597,0.929,9.265,1.153,0.397,-62.63876724243164,-15.402,-33.534,-48.936
exploit,15.545,18.349,2.357,6.265,0.401,1.149,-53.44212341308594,-19.115,-24.917,-44.032
exploit,10.754,18.343,2.481,10.987,0.407,1.143,-54.22426223754883,-14.625,-36.907,-51.532
exploit,15.053,18.335,1.913,6.686,0.415,1.135,-51.154632568359375,-23.5,-30,-53.5
exploit,15.127,18.335,1.986,6.587,0.415,1.135,-51.30393981933594,-19.543,-24.93,-44.473
exploit,14.934,18.286,1.765,6.778,0.464,1.086,-65.84083557128906,-18.334,-26.336,-44.67
exploit,11.321,18.314,1.943,10.412,0.436,1.114,-60.415977478027344,-14.902,-35.807,-50.709
exploit,14.825,18.342,1.656,6.935,0.408,1.142,-56.18626403808594,-1012.62,-1012.62,-2025.25
exploit,15.320,18.337,2.173,6.407,0.414,1.137,-52.841739654541016,-18.611,-24.421,-43.032
exploit,11.048,18.348,2.136,10.716,0.403,1.148,-53.205718994140625,-16.892,-37.811,-54.703
explore,15.540,18.109,2.269,6.138,0.641,0.909,-87.6799087524414,-1014.21,-1014.21,-2028.41
exploit,10.940,18.283,2.319,10.829,0.467,1.083,-63.38454055786133,-16.408,-40.521,-56.929
exploit,10.913,18.292,2.308,10.861,0.458,1.092,-61.388118743896484,-15.201,-35.995,-51.196
explore,15.602,17.879,2.468,6.118,0.871,0.679,-98.60704040527344,-141.601,-23.702,-165.303
exploit,11.059,18.347,2.147,10.712,0.404,1.147,-53.50736618041992,-14.5,-36.239,-50.739
explore,14.837,17.568,1.576,6.726,1.182,0.368,-71.61189270019531,-19.626,-26.529,-46.155
explore,16.473,18.202,3.280,5.286,0.548,1.002,-87.48025512695312,-142.9,-146.906,-289.806
explore,11.583,17.626,1.633,10.154,1.124,0.426,-88.65142822265625,-1019.12,-1019.12,-2038.24
exploit,11.194,18.343,2.008,10.539,0.407,1.143,-55.189632415771484,-15.601,-39.513,-55.114
exploit,15.098,18.305,1.963,6.643,0.445,1.105,-58.08787536621094,-18.753,-25.635,-44.388
exploit,10.888,18.305,2.328,10.812,0.445,1.105,-59.80646514892578,-1018.92,-1018.92,-2037.85
exploit,12.399,17.591,0.976,9.291,1.159,0.391,-62.24541473388672,-18.52,-34.111,-52.631
exploit,11.474,18.349,1.818,10.245,0.401,1.149,-55.778167724609375,-14.639,-35.867,-50.506
explore,14.324,17.846,1.125,7.395,0.904,0.646,-102.4616470336914,-166.9,-200,-366.9
exploit,11.306,18.338,1.888,10.355,0.412,1.139,-56.633201599121094,-14.428,-36.161,-50.589
exploit,15.160,18.344,1.950,6.559,0.407,1.144,-49.07512664794922,-17.426,-24.122,-41.548
exploit,10.652,18.322,2.526,11.090,0.428,1.122,-56.544517517089844,-14.5,-37.228,-51.728
exploit,12.308,17.618,0.999,9.395,1.132,0.419,-62.50529098510742,-15.101,-33.302,-48.403
exploit,12.498,17.550,0.873,9.286,1.200,0.350,-53.0970458984375,-15.248,-32.962,-48.21
exploit,15.105,18.328,1.943,6.614,0.422,1.129,-52.500396728515625,-20.925,-28.725,-49.65
exploit,14.985,18.350,1.818,6.747,0.400,1.150,-48.66558837890625,-17.618,-24.629,-42.247
exploit,11.398,18.331,1.833,10.365,0.419,1.131,-57.39424133300781,-14.612,-36.324,-50.936
exploit,15.432,18.330,2.255,6.299,0.420,1.130,-56.859153747558594,-139.9,-25.505,-165.405
exploit,15.303,18.344,2.085,6.470,0.406,1.144,-48.92414093017578,-21.402,-28.401,-49.803
exploit,11.363,18.299,1.989,10.206,0.452,1.099,-59.252708435058594,-17.705,-41.602,-59.307
exploit,15.151,18.334,2.024,6.574,0.416,1.134,-50.97178649902344,-1012.72,-1012.72,-2025.44
explore,17.021,18.068,3.816,4.728,0.682,0.868,-98.45028686523438,-140.312,-25.352,-165.664
explore,15.138,17.645,1.988,6.629,1.105,0.445,-89.56883239746094,-1012.32,-1012.32,-2024.65
exploit,15.511,18.313,2.262,6.254,0.438,1.113,-60.27727127075195,-19.318,-25.417,-44.735
exploit,12.266,17.636,1.082,9.511,1.115,0.436,-68.34706115722656,-200,-200,-400
exploit,15.137,18.337,1.987,6.535,0.413,1.137,-50.875953674316406,-18.809,-25.809,-44.618
explore,14.632,18.171,1.411,7.064,0.579,0.971,-93.46464538574219,-159.714,-27.522,-187.236
exploit,11.317,18.306,1.884,10.371,0.445,1.106,-61.38584518432617,-27.804,-51.207,-79.011
explore,11.372,18.014,1.874,10.310,0.736,0.814,-93.56201171875,-14.406,-43.701,-58.107
exploit,10.483,18.345,2.734,11.232,0.405,1.145,-59.87715148925781,-16.019,-37.89,-53.909
explore,14.284,17.928,1.145,7.454,0.822,0.728,-102.81875610351562,-151.802,-170.212,-322.014
exploit,15.467,18.309,2.294,6.291,0.442,1.109,-60.22250747680664,-1013.82,-1013.82,-2027.64
explore,15.579,18.065,2.411,6.148,0.685,0.865,-94.1871337890625,-152.405,-36.3,-188.705
exploit,14.980,18.312,1.860,6.757,0.438,1.112,-58.341285705566406,-1014.81,-1014.81,-2029.63
explore,10.789,17.668,2.521,10.815,1.082,0.468,-84.35851287841797,-1019.21,-1019.21,-2038.42
exploit,14.863,18.292,1.700,6.805,0.459,1.092,-65.89688873291016,-1012.62,-1012.62,-2025.25
exploit,10.719,18.346,2.457,11.021,0.405,1.146,-52.93096923828125,-14.506,-36.722,-51.228
exploit,12.264,17.586,1.073,9.418,1.164,0.386,-63.47410202026367,-27.246,-43.113,-70.359
exploit,11.200,18.342,2.000,10.527,0.409,1.142,-55.62336349487305,-16.6,-40.172,-56.772
exploit,10.465,18.344,2.694,11.275,0.406,1.145,-57.862083435058594,-14.505,-37.323,-51.828
explore,10.750,17.719,2.456,11.009,1.031,0.519,-93.3276138305664,-1018.5,-1018.5,-2037
exploit,10.480,18.321,2.693,11.254,0.429,1.121,-59.827178955078125,-14.605,-37.203,-51.808
exploit,10.983,18.335,2.240,10.704,0.415,1.135,-55.80901336669922,-14.603,-36.444,-51.047
exploit,11.710,18.343,1.512,10.006,0.407,1.144,-65.32614135742188,-14.5,-36.01,-50.51
exploit,15.635,18.350,2.489,6.112,0.400,1.150,-57.40504455566406,-140.3,-24.004,-164.304
exploit,12.496,17.585,0.863,9.192,1.166,0.385,-63.48541259765625,-17.304,-32.621,-49.925
exploit,15.333,18.331,2.144,6.438,0.419,1.131,-54.08917999267578,-19.236,-26.328,-45.564
exploit,11.285,18.322,1.906,10.390,0.428,1.122,-58.87409973144531,-18.005,-42.453,-60.458
exploit,10.669,18.307,2.521,11.061,0.444,1.107,-58.78422546386719,-14.411,-37.523,-51.934
exploit,11.314,18.343,1.891,10.447,0.407,1.144,-54.926795959472656,-14.515,-35.344,-49.859
exploit,11.546,18.338,1.716,10.178,0.412,1.138,-58.82222366333008,-1019.1,-1019.1,-2038.21
explore,12.358,17.929,0.857,9.384,0.821,0.730,-90.99342346191406,-155.942,-41.001,-196.943
exploit,15.201,18.348,2.034,6.534,0.403,1.148,-48.18701934814453,-21.453,-28.549,-50.002
explore,17.095,17.581,3.966,4.663,1.171,0.381,-82.28543090820312,-23.905,-25.507,-49.412
explore,16.857,17.572,3.777,4.844,1.179,0.372,-80.07552337646484,-19.828,-20.532,-40.36
exploit,11.577,18.290,1.625,10.126,0.460,1.090,-67.39232635498047,-1033.71,-1033.71,-2067.42
explore,12.144,17.650,1.108,9.540,1.100,0.450,-73.06429290771484,-200,-200,-400
exploit,15.278,18.343,2.292,10.810,0.407,1.143,-53.814208984375,-32.312,-37.814,-70.126
exploit,14.893,18.328,1.736,6.831,0.422,1.129,-58.374061584472656,-19.226,-26.821,-46.047
exploit,12.365,17.615,0.922,9.407,1.135,0.415,-56.683509826660156,-1018.25,-1018.25,-2036.5
exploit,12.370,17.564,0.995,9.296,1.186,0.364,-59.361202239990234,-18.326,-33.625,-51.951
exploit,14.971,18.327,1.831,6.706,0.423,1.127,-54.712059020996094,-18.813,-25.411,-44.224
exploit,14.922,18.342,1.763,6.698,0.408,1.142,-50.99693298339844,-19.511,-26.711,-46.222
explore,14.695,17.742,1.531,6.962,1.008,0.542,-91.77750396728516,-1013.13,-1013.13,-2026.26
exploit,15.373,18.328,2.188,6.367,0.423,1.128,-55.81209182739258,-1013.26,-1013.26,-2026.51
exploit,11.118,18.282,2.075,10.540,0.469,1.082,-64.45305633544922,-1020,-1020,-2040
exploit,10.970,18.348,2.319,10.709,0.402,1.148,-53.416778564453125,-14.8,-36.92,-51.72
explore,16.854,18.232,3.697,4.889,0.518,1.032,-93.21409606933594,-141.501,-150.635,-292.136
explore,10.966,17.973,2.321,10.740,0.778,0.773,-101.55313873291016,-1021.1,-1021.1,-2042.2
explore,16.950,17.931,3.785,4.741,0.819,0.731,-99.40013885498047,-1133.53,-1133.53,-2267.06
exploit,14.793,18.344,1.622,6.987,0.406,1.144,-58.877899169921875,-17.526,-25.242,-42.768
exploit,15.389,18.329,2.187,6.350,0.421,1.129,-56.11602783203125,-19.507,-25.807,-45.314
exploit,14.876,18.344,1.655,6.885,0.406,1.144,-55.475341796875,-17.315,-24.713,-42.028
exploit,10.464,18.335,2.744,11.254,0.416,1.135,-60.89851379394531,-15.903,-49.828,-65.731
exploit,11.070,18.349,2.193,10.651,0.402,1.149,-53.90195846557617,-14.602,-36.94,-51.542
explore,10.110,18.311,3.076,11.585,0.518,0.935,-80.33055877685547,-14.504,-38.706,-53.21
exploit,11.283,18.342,1.952,10.458,0.408,1.142,-55.878135681152344,-15.813,-36.059,-51.872
exploit,10.859,18.302,2.439,10.903,0.449,1.102,-60.533729553222656,-15.601,-37.856,-53.457
exploit,15.288,18.317,2.107,6.449,0.433,1.117,-57.17430114746094,-19.346,-26.844,-46.19
explore,13.151,18.157,0.098,8.552,0.593,0.957,-90.49702453613281,-148.101,-31.207,-179.308
exploit,11.368,18.310,1.948,10.252,0.440,1.110,-60.03673553466797,-14.704,-35.625,-50.329
exploit,11.155,18.336,2.089,10.585,0.414,1.137,-56.29932403564453,-1018.31,-1018.31,-2036.62
explore,13.767,17.694,0.601,7.838,1.056,0.495,-88.86930847167969,-1018.51,-1018.51,-2037.03
exploit,15.254,18.349,2.094,6.493,0.401,1.149,-49.041053771972656,-21.012,-27.617,-48.629
exploit,10.723,18.273,2.579,10.901,0.477,1.073,-64.46809387207031,-14.625,-37.34,-51.965
explore,11.623,17.921,1.575,10.112,0.829,0.721,-96.011474609375,-200,-200,-400
exploit,11.551,18.321,1.683,10.205,0.430,1.121,-61.53526306152344,-14.503,-35.901,-50.404
exploit,10.520,18.298,2.726,11.156,0.452,1.098,-63.49435806274414,-15.607,-37.805,-53.412
exploit,10.725,18.261,2.488,10.989,0.489,1.061,-65.38151550292969,-1019.35,-1019.35,-2038.7
exploit,10.740,18.311,2.467,10.954,0.439,1.111,-58.581077575683594,-15.403,-36.908,-52.311
exploit,12.470,17.576,0.884,9.304,1.174,0.377,-55.490150451660156,-14.432,-33.141,-47.573
exploit,15.119,18.304,1.827,6.545,0.446,1.104,-57.93775939941406,-1012.78,-1012.78,-2025.55
exploit,12.228,17.604,1.043,9.513,1.146,0.404,-62.61286163330078,-15.004,-33.306,-48.31
explore,9.443,17.551,3.847,12.250,1.209,0.351,-73.79116821289062,-14.407,-40.849,-55.256
exploit,14.307,18.347,1.185,7.455,0.404,1.147,-68.1272201538086,-1013.35,-1013.35,-2026.7
exploit,15.038,18.311,1.863,6.701,0.439,1.111,-58.328582763671875,-1016.52,-1016.52,-2033.04
exploit,15.898,18.304,2.654,5.855,0.446,1.104,-69.64576721191406,-21.436,-26.238,-47.674
exploit,10.594,18.345,2.666,11.156,0.405,1.145,-57.4310188293457,-14.604,-37.645,-52.249
exploit,11.339,18.337,1.905,10.419,0.413,1.137,-56.940948486328125,-15.664,-36.349,-52.013
explore,13.208,17.891,0.155,8.507,0.859,0.692,-98.11192321777344,-148.609,-200,-348.609
exploit,10.618,17.560,2.784,11.028,1.190,0.360,-61.746917724609375,-1021.12,-1021.12,-2042.23
explore,12.812,17.664,0.531,8.861,1.086,0.465,-95.59770202636719,-17.623,-30.85,-48.473
explore,13.942,17.730,0.757,7.718,1.020,0.530,-95.83194732666016,-21.609,-140.817,-162.426
exploit,10.805,18.262,2.388,10.922,0.488,1.063,-65.21232604980469,-14.403,-36.415,-50.818
exploit,10.306,18.338,2.856,11.427,0.420,1.138,-64.86883544921875,-1019.92,-1019.92,-2039.85
explore,15.889,17.736,2.658,5.778,1.014,0.536,-94.21676635742188,-1014.85,-1014.85,-2029.7
exploit,12.477,17.561,0.907,9.244,1.189,0.361,-57.79568099975586,-19.454,-34.666,-54.12
exploit,10.434,18.278,2.700,11.300,0.472,1.078,-63.1258659362793,-1020.21,-1020.21,-2040.41
exploit,12.501,17.553,0.842,9.300,1.197,0.354,-50.83623504638672,-17.605,-32.642,-50.247
exploit,15.083,18.323,1.919,6.685,0.427,1.123,-54.56367492675781,-18.302,-24.402,-42.704
exploit,15.739,18.324,2.492,5.961,0.426,1.124,-61.49991989135742,-139.46,-23.657,-163.117
exploit,14.991,18.331,1.808,6.738,0.420,1.131,-53.795196533203125,-17.215,-24.4,-41.615
exploit,14.844,18.344,1.735,6.900,0.406,1.144,-54.036102294921875,-17.771,-25.091,-42.862
exploit,11.025,18.319,2.230,10.715,0.431,1.119,-58.81245422363281,-16.537,-41.559,-58.096
explore,10.316,18.315,3.064,11.311,0.440,1.115,-72.44688415527344,-1020.61,-1020.61,-2041.23
exploit,14.982,18.317,1.824,6.782,0.433,1.117,-58.371002197265625,-19.114,-26.507,-45.621
exploit,10.630,18.331,2.594,11.029,0.419,1.131,-57.315547943115234,-16.504,-38.208,-54.712
exploit,15.002,18.272,1.787,6.723,0.479,1.072,-69.07342529296875,-1012.51,-1012.51,-2025.01
exploit,15.431,18.341,2.273,6.336,0.409,1.141,-53.702301025390625,-17.803,-23.704,-41.507
exploit,14.880,18.335,1.714,6.825,0.415,1.135,-56.26490783691406,-18.939,-25.517,-44.456
exploit,10.781,18.307,2.419,10.996,0.443,1.107,-57.899810791015625,-16.3,-40.723,-57.023
exploit,14.833,18.349,1.607,6.892,0.401,1.149,-54.27650451660156,-17.519,-25.221,-42.74
exploit,11.293,18.288,1.941,10.373,0.462,1.088,-64.09046173095703,-1019.79,-1019.79,-2039.58
explore,16.520,17.773,3.328,5.189,0.977,0.573,-89.96234893798828,-141.924,-200,-341.924
exploit,12.345,17.599,0.984,9.455,1.152,0.399,-57.856414794921875,-18.24,-33.619,-51.859
exploit,15.639,18.336,2.496,6.068,0.414,1.136,-60.365081787109375,-23.748,-27.944,-51.692
explore,16.158,17.577,2.957,5.560,1.173,0.378,-80.34429931640625,-19.505,-24.207,-43.712
exploit,15.226,18.342,1.968,6.419,0.408,1.142,-50.57127380371094,-17.841,-25.334,-43.175
exploit,10.977,18.278,2.234,10.771,0.472,1.078,-65.11824035644531,-15.5,-39.317,-54.817
exploit,15.137,18.329,1.914,6.696,0.421,1.129,-53.01844787597656,-17.832,-24.544,-42.376
exploit,15.108,18.348,1.828,6.414,0.403,1.148,-47.668861389160156,-17.31,-24.011,-41.321
exploit,11.155,18.291,2.055,10.577,0.459,1.091,-63.99703598022461,-14.401,-36.606,-51.007
exploit,10.799,18.285,2.406,10.987,0.466,1.085,-61.09942626953125,-1019.12,-1019.12,-2038.25
exploit,10.688,18.320,2.631,11.171,0.430,1.120,-59.133758544921875,-14.82,-37.729,-52.549
exploit,12.871,18.340,1.589,6.768,0.410,1.141,-52.99275207519531,-22.501,-37.93,-60.431
explore,13.502,17.666,0.483,8.273,1.084,0.467,-95.62464904785156,-1016.92,-1016.92,-2033.84
exploit,10.820,18.333,2.473,10.933,0.418,1.133,-55.71067428588867,-15.908,-37.306,-53.214
exploit,11.363,18.302,1.833,10.370,0.449,1.102,-62.030303955078125,-14.478,-36.208,-50.686
exploit,11.606,18.328,1.778,10.155,0.422,1.129,-60.67224884033203,-200,-200,-400
exploit,14.639,18.330,1.327,6.901,0.420,1.130,-59.09308624267578,-18.119,-26.122,-44.241
exploit,15.294,18.303,2.134,6.425,0.447,1.103,-60.257347106933594,-18.775,-24.377,-43.152
explore,15.104,17.980,1.892,6.671,0.771,0.780,-107.60186767578125,-141.801,-26.7,-168.501
exploit,12.361,17.559,0.974,9.421,1.192,0.359,-52.98590087890625,-19.703,-35.132,-54.835
exploit,10.863,18.335,2.362,10.900,0.415,1.136,-54.6783447265625,-14.524,-36.841,-51.365
exploit,10.760,18.336,2.491,11.064,0.414,1.137,-54.45806884765625,-16.603,-38.227,-54.83
exploit,14.978,18.341,1.789,6.779,0.409,1.141,-51.63639831542969,-17.528,-25.318,-42.846
exploit,11.342,18.350,1.815,10.347,0.400,1.150,-55.528648376464844,-14.412,-35.705,-50.117
exploit,11.270,18.342,2.006,10.517,0.408,1.142,-55.88005065917969,-14.699,-36.25,-50.949
explore,15.070,17.819,1.898,6.638,0.931,0.619,-102.33174133300781,-1014.01,-1014.01,-2028.03
exploit,10.768,18.341,2.422,10.982,0.409,1.141,-53.428138732910156,-14.44,-36.958,-51.398
exploit,10.675,18.344,2.541,11.039,0.407,1.144,-54.719940185546875,-14.411,-36.824,-51.235
explore,11.409,18.275,1.897,10.222,0.476,1.075,-66.13080596923828,-15.224,-37.257,-52.481
exploit,15.443,18.324,2.280,6.282,0.426,1.124,-57.642181396484375,-19.011,-24.547,-43.558
exploit,10.620,18.321,2.540,11.118,0.429,1.121,-56.67226791381836,-15.517,-37.61,-53.127
exploit,10.814,18.344,2.393,10.966,0.406,1.144,-52.57232666015625,-14.631,-37.231,-51.862
exploit,11.675,18.350,1.592,10.117,0.400,1.150,-60.912471771240234,-22.023,-47.425,-69.448
exploit,12.377,17.560,0.943,9.393,1.190,0.360,-51.97566223144531,-17.633,-33.115,-50.748
exploit,10.719,18.347,2.464,11.003,0.403,1.147,-52.90129852294922,-14.44,-36.98,-51.42
explore,14.454,18.267,1.338,7.285,0.484,1.067,-82.27391815185547,-1010.88,-1010.88,-2021.76
exploit,11.122,18.323,2.127,10.610,0.427,1.123,-58.60074234008789,-14.51,-37.333,-51.843
exploit,10.860,18.328,2.299,10.871,0.423,1.128,-55.704010009765625,-16.72,-37.003,-53.723
exploit,10.930,18.347,2.276,10.845,0.404,1.147,-52.82170867919922,-15.416,-36.94,-52.356
exploit,11.026,18.310,2.221,10.759,0.441,1.110,-59.840789794921875,-15.812,-36.896,-52.708
exploit,15.137,18.329,1.957,6.660,0.421,1.129,-52.6685791015625,-18.193,-25.266,-43.459
exploit,11.192,18.325,2.031,10.549,0.425,1.125,-58.27790069580078,-14.602,-37.33,-51.932
exploit,11.202,18.318,1.960,10.551,0.432,1.118,-58.61082458496094,-15.009,-36.122,-51.131
exploit,15.696,18.335,2.005,10.237,0.415,1.135,-55.209964752197266,-32.626,-36.809,-69.435
exploit,10.886,18.347,2.342,10.833,0.403,1.147,-53.181541442871094,-14.529,-37.032,-51.561
exploit,11.350,18.317,1.916,10.356,0.433,1.117,-60.39794158935547,-14.621,-35.952,-50.573
exploit,11.251,18.331,1.983,10.524,0.420,1.131,-57.16754150390625,-14.603,-35.806,-50.409
exploit,15.377,18.325,2.181,6.357,0.425,1.125,-56.202659606933594,-21.238,-28.454,-49.692
exploit,15.101,18.344,1.817,6.556,0.407,1.144,-49.21797180175781,-17.906,-25.509,-43.415
exploit,15.089,18.340,1.861,6.646,0.410,1.140,-50.39460754394531,-19.323,-27.726,-47.049
exploit,15.302,18.331,2.183,6.446,0.420,1.131,-53.574073791503906,-18.852,-25.354,-44.206
exploit,15.118,18.304,1.969,6.612,0.447,1.104,-59.13014221191406,-19.622,-27.484,-47.106
exploit,15.207,18.325,2.057,6.572,0.426,1.125,-52.676429748535156,-21.196,-28.6,-49.796
exploit,12.290,17.578,1.029,9.409,1.172,0.378,-59.820308685302734,-14.811,-33.62,-48.431
exploit,11.003,18.347,2.169,10.655,0.404,1.147,-54.27628707885742,-18.218,-44.848,-63.066
exploit,15.590,18.338,2.419,6.082,0.412,1.138,-58.5107536315918,-21.234,-26.303,-47.537
explore,9.204,17.748,3.992,12.528,1.002,0.548,-76.5223617553711,-1022.91,-1022.91,-2045.81
exploit,11.293,18.336,1.896,10.394,0.414,1.136,-57.12090301513672,-14.504,-35.803,-50.307
exploit,15.566,18.270,2.241,5.957,0.480,1.070,-59.39036560058594,-1012.72,-1012.72,-2025.44
exploit,11.327,18.348,1.999,10.337,0.402,1.148,-55.017822265625,-17.909,-48.144,-66.053
explore,12.068,18.136,1.137,9.621,0.614,0.936,-99.67044067382812,-1021.41,-1021.41,-2042.83
exploit,12.491,17.596,0.878,9.212,1.154,0.396,-63.221824645996094,-19.41,-34.417,-53.827
exploit,11.176,18.346,2.012,10.582,0.404,1.147,-54.23223876953125,-27.5,-52.51,-80.01
exploit,15.258,18.326,2.036,6.559,0.425,1.126,-53.181007385253906,-18.64,-24.832,-43.472
exploit,12.269,17.564,1.024,9.466,1.186,0.364,-56.238182067871094,-19.228,-34.629,-53.857
exploit,10.993,18.322,2.255,10.765,0.428,1.122,-57.87623596191406,-14.807,-37.009,-51.816
exploit,15.115,18.302,1.977,6.652,0.449,1.102,-58.72306823730469,-18.098,-25.177,-43.275
explore,11.724,17.960,1.545,10.029,0.791,0.760,-98.36734008789062,-14.707,-43.714,-58.421
explore,10.030,18.914,3.297,11.712,0.695,0.305,-73.69408416748047,-146.815,-39.028,-185.843
exploit,10.595,18.266,2.671,10.996,0.484,1.066,-65.04395294189453,-14.393,-36.289,-50.682
exploit,11.064,18.263,2.122,10.646,0.488,1.063,-67.89912414550781,-14.3,-47.115,-61.415
exploit,10.839,18.342,2.412,10.991,0.408,1.142,-52.88700866699219,-16.058,-37.501,-53.559
exploit,10.655,18.313,2.574,11.078,0.438,1.113,-58.89390563964844,-1020.01,-1020.01,-2040.03
exploit,11.158,18.330,2.240,10.557,0.421,1.130,-56.07700729370117,-18.1,-42.71,-60.81
explore,15.617,18.146,2.421,6.120,0.604,0.946,-87.84037780761719,-200,-25.007,-225.007
exploit,12.295,17.642,0.951,9.410,1.109,0.442,-62.46192169189453,-14.872,-32.897,-47.769
exploit,11.092,18.328,2.179,10.723,0.422,1.128,-56.91550064086914,-14.81,-36.447,-51.257
exploit,15.186,18.323,1.985,6.539,0.427,1.123,-54.41095733642578,-1013.45,-1013.45,-2026.89
explore,10.908,18.323,2.335,10.875,0.428,1.123,-56.85528564453125,-15.903,-36.922,-52.825
exploit,11.137,18.273,2.092,10.579,0.477,1.073,-66.62640380859375,-16.002,-36.917,-52.919
exploit,10.889,18.336,2.313,10.871,0.414,1.136,-54.398193359375,-16.3,-36.925,-53.225
exploit,14.984,18.337,1.808,6.711,0.413,1.137,-52.00468444824219,-17.438,-24.521,-41.959
exploit,10.557,18.346,2.673,11.229,0.404,1.147,-57.42849349975586,-14.556,-36.979,-51.535
exploit,15.548,18.317,2.389,6.129,0.433,1.117,-61.048484802246094,-22.116,-26.418,-48.534
exploit,10.852,18.341,2.346,10.914,0.409,1.141,-53.232208251953125,-15.504,-36.83,-52.334
explore,16.356,17.705,3.153,5.363,1.045,0.505,-86.78009033203125,-1012.96,-1012.96,-2025.92
exploit,11.622,18.333,1.619,10.082,0.418,1.133,-64.33074951171875,-200,-200,-400
exploit,11.557,18.330,1.635,10.120,0.420,1.130,-63.608375549316406,-14.403,-35.503,-49.906
explore,14.486,17.794,1.343,7.184,0.956,0.594,-99.32286071777344,-160.712,-27.809,-188.521
exploit,11.239,18.330,1.989,10.511,0.420,1.130,-57.18043899536133,-18.201,-43.109,-61.31
explore,9.935,17.939,3.239,11.764,0.928,0.739,-91.88070678710938,-14.405,-200,-214.405
exploit,10.684,18.342,2.633,10.971,0.408,1.142,-55.43144226074219,-14.452,-38.166,-52.618
exploit,14.861,18.334,1.665,6.836,0.417,1.134,-56.67381286621094,-17.706,-26.435,-44.141
exploit,10.799,18.343,2.367,10.899,0.407,1.143,-53.6739616394043,-14.507,-37.014,-51.521
exploit,15.122,18.329,1.955,6.663,0.421,1.129,-52.052520751953125,-17.434,-24.329,-41.763
exploit,10.859,18.285,2.309,10.887,0.465,1.086,-62.32746124267578,-1019.06,-1019.06,-2038.13
exploit,12.238,17.663,0.987,9.484,1.087,0.463,-65.52021789550781,-15.003,-33.316,-48.319
